Year,Location,Date,Hour,LBank,RBank,Count,Expanded Count,Cumulative,Comments,Exp Fraction,Exp Frac Cumul,,
2009,Newhalen,22-Jul,15,39,34,73,438,129048,,,,,
2009,Newhalen,22-Jul,16,18,145,163,978,130026,,,,,
2009,Newhalen,22-Jul,17,6,25,31,186,130212,,,,,
2009,Newhalen,22-Jul,18,39,45,84,504,130716,,,,,
2009,Newhalen,22-Jul,19,29,10,39,234,130950,,,,,
2009,Newhalen,22-Jul,20,9,7,16,96,131046,,,,,
2009,Newhalen,22-Jul,21,8,9,17,102,131148,,,,,
2009,Newhalen,22-Jul,22,0,18,18,108,131256,,,,,
2009,Newhalen,22-Jul,23,6,8,14,84,131340,,,,,
2009,Newhalen,23-Jul,0,6,11,17,102,131442,,,,,
2009,Newhalen,23-Jul,1,18,5,23,138,131580,,,,,
2009,Newhalen,23-Jul,2,5,24,29,174,131754,,,,,
2009,Newhalen,23-Jul,3,3,3,6,36,131790,,,,,
2009,Newhalen,23-Jul,4,0,4,4,24,131814,,,,,
2009,Newhalen,23-Jul,5,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,6,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,7,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,8,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,9,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,10,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,11,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,12,0,0,0,0,131814,,,,,
2009,Newhalen,23-Jul,13,0,35,35,210,132024,,,,,
2009,Newhalen,23-Jul,14,8,41,49,294,132318,,,,,
2009,Newhalen,23-Jul,15,5,117,122,732,133050,,,,,
2009,Newhalen,23-Jul,16,1,52,53,318,133368,,,,,
2009,Newhalen,23-Jul,17,0,18,18,108,133476,,,,,
2009,Newhalen,23-Jul,18,0,10,10,60,133536,,,,,
2009,Newhalen,23-Jul,19,0,19,19,114,133650,,,,,
2009,Newhalen,23-Jul,20,9,22,31,186,133836,,,,,
2009,Newhalen,23-Jul,21,0,5,5,30,133866,,,,,
2009,Newhalen,23-Jul,22,0,2,2,12,133878,,,,,
2009,Newhalen,23-Jul,23,0,1,1,6,133884,,,,,
2009,Newhalen,24-Jul,0,1,2,3,18,133902,,,,,
2009,Newhalen,24-Jul,1,4,2,6,36,133938,,,,,
2009,Newhalen,24-Jul,2,0,1,1,6,133944,,,,,
2009,Newhalen,24-Jul,3,4,5,9,54,133998,,,,,
2009,Newhalen,24-Jul,4,2,3,5,30,134028,,,,,
2009,Newhalen,24-Jul,5,11,0,11,66,134094,,,,,
2009,Newhalen,24-Jul,6,0,0,0,0,134094,,,,,
2009,Newhalen,24-Jul,7,38,0,38,228,134322,,,,,
2009,Newhalen,24-Jul,8,0,4,4,24,134346,,,,,
2009,Newhalen,24-Jul,9,6,0,6,36,134382,,,,,
2009,Newhalen,24-Jul,10,1,0,1,6,134388,,,,,
2009,Newhalen,24-Jul,11,61,1,62,372,134760,,,,,
2009,Newhalen,24-Jul,12,0,0,0,0,134760,,,,,
2009,Newhalen,24-Jul,13,1,22,23,138,134898,,,,,
2009,Newhalen,24-Jul,14,8,35,43,258,135156,,,,,
2009,Newhalen,24-Jul,15,15,83,98,588,135744,,,,,
2009,Newhalen,24-Jul,16,42,39,81,486,136230,,,,,
2009,Newhalen,24-Jul,17,97,38,135,810,137040,,,,,
2009,Newhalen,24-Jul,18,9,57,66,396,137436,,,,,
2009,Newhalen,24-Jul,19,25,3,28,168,137604,,,,,
2009,Newhalen,24-Jul,20,63,7,70,420,138024,,,,,
2009,Newhalen,24-Jul,21,46,0,46,276,138300,,,,,
2009,Newhalen,24-Jul,22,0,1,1,6,138306,,,,,
2009,Newhalen,24-Jul,23,0,0,0,0,138306,,,,,
2009,Newhalen,25-Jul,0,0,0,0,0,138306,,,,,
2009,Newhalen,25-Jul,1,1,0,1,6,138312,,,,,
2009,Newhalen,25-Jul,2,0,0,0,0,138312,,,,,
2009,Newhalen,25-Jul,3,0,0,0,0,138312,,,,,
2009,Newhalen,25-Jul,4,4,0,4,24,138336,,,,,
2009,Newhalen,25-Jul,5,4,0,4,24,138360,,,,,
2009,Newhalen,25-Jul,6,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,7,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,8,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,9,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,10,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,11,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,12,0,0,0,0,138360,,,,,
2009,Newhalen,25-Jul,13,0,2,2,12,138372,,,,,
2009,Newhalen,25-Jul,14,0,1,1,6,138378,,,,,
2009,Newhalen,25-Jul,15,0,27,27,162,138540,,,,,
2009,Newhalen,25-Jul,16,0,23,23,138,138678,,,,,
2009,Newhalen,25-Jul,17,0,24,24,144,138822,,,,,
2009,Newhalen,25-Jul,18,6,12,18,108,138930,,,,,
2009,Newhalen,25-Jul,19,0,5,5,30,138960,,,,,
2009,Newhalen,25-Jul,20,0,6,6,36,138996,,,,,
2009,Newhalen,25-Jul,21,0,0,0,0,138996,,,,,
2009,Newhalen,25-Jul,22,0,0,0,0,138996,,,,,
2009,Newhalen,25-Jul,23,0,0,0,0,138996,,,,,
2009,Newhalen,26-Jul,0,2,0,2,12,139008,,,,,
2009,Newhalen,26-Jul,1,1,0,1,6,139014,,,,,
2009,Newhalen,26-Jul,2,0,0,0,0,139014,,,,,
2009,Newhalen,26-Jul,3,1,1,2,12,139026,,,,,
2009,Newhalen,26-Jul,4,1,0,1,6,139032,,,,,
2009,Newhalen,26-Jul,5,0,0,0,0,139032,,,,,
2009,Newhalen,26-Jul,6,0,0,0,0,139032,,,,,
2009,Newhalen,26-Jul,7,3,0,3,18,139050,,,,,
2009,Newhalen,26-Jul,8,1,1,2,12,139062,,,,,
2009,Newhalen,26-Jul,9,0,3,3,18,139080,,,,,
2009,Newhalen,26-Jul,10,0,0,0,0,139080,,,,,
2009,Newhalen,26-Jul,11,5,0,5,30,139110,,,,,
2009,Newhalen,26-Jul,12,4,4,8,48,139158,,,,,
2009,Newhalen,26-Jul,13,10,0,10,60,139218,,,,,
2009,Newhalen,26-Jul,14,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,15,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,16,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,17,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,18,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,19,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,20,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,21,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,22,0,0,0,0,139218,,,,,
2009,Newhalen,26-Jul,23,0,0,0,0,139218,,,,,
2009,Newhalen,27-Jul,0,0,0,0,0,139218,,,,,
2009,Newhalen,27-Jul,1,2,0,2,12,139230,,,,,
2009,Newhalen,27-Jul,2,0,0,0,0,139230,,,,,
2009,Newhalen,27-Jul,3,4,0,4,24,139254,,,,,
2009,Newhalen,27-Jul,4,1,0,1,6,139260,,,,,
2009,Newhalen,27-Jul,5,20,2,22,132,139392,,,,,
2009,Newhalen,27-Jul,6,8,3,11,66,139458,,,,,
2009,Newhalen,27-Jul,7,38,6,44,264,139722,,,,,
2009,Newhalen,27-Jul,8,3,0,3,18,139740,,,,,
2009,Newhalen,27-Jul,9,17,0,17,102,139842,,,,,
2009,Newhalen,27-Jul,10,2,1,3,18,139860,,,,,
2009,Newhalen,27-Jul,11,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,12,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,13,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,14,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,15,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,16,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,17,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,18,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,19,0,0,0,0,139860,,,,,
2009,Newhalen,27-Jul,20,28,0,28,168,140028,,,,,
2009,Newhalen,27-Jul,21,7,0,7,42,140070,,,,,
2009,Newhalen,27-Jul,22,0,0,0,0,140070,,,,,
2009,Newhalen,27-Jul,23,0,0,0,0,140070,,,,,
2009,Newhalen,28-Jul,0,0,1,1,6,140076,,,,,
2009,Newhalen,28-Jul,1,4,2,6,36,140112,,,,,
2009,Newhalen,28-Jul,2,5,2,7,42,140154,,,,,
2009,Newhalen,28-Jul,3,9,0,9,54,140208,,,,,
2009,Newhalen,28-Jul,4,0,0,0,0,140208,,,,,
2009,Newhalen,28-Jul,5,0,0,0,0,140208,,,,,
2009,Newhalen,28-Jul,6,0,0,0,0,140208,,,,,
2009,Newhalen,28-Jul,7,6,0,6,36,140244,,,,,
2009,Newhalen,28-Jul,8,0,0,0,0,140244,,,,,
2009,Newhalen,28-Jul,9,0,0,0,0,140244,,,,,
2009,Newhalen,28-Jul,10,3,0,3,18,140262,,,,,
2009,Newhalen,28-Jul,11,0,2,2,12,140274,,,,,
2009,Newhalen,28-Jul,12,28,0,28,168,140442,,,,,
2009,Newhalen,28-Jul,13,57,0,57,342,140784,,,,,
2009,Newhalen,28-Jul,14,0,1,1,6,140790,,,,,
2009,Newhalen,28-Jul,15,0,0,0,0,140790,,,,,
2009,Newhalen,28-Jul,16,0,0,0,0,140790,,,,,
2009,Newhalen,28-Jul,17,1,0,1,6,140796,,,,,
2009,Newhalen,28-Jul,18,0,0,0,0,140796,,,,,
2009,Newhalen,28-Jul,19,0,0,0,0,140796,,,,,
2009,Newhalen,28-Jul,20,0,0,0,0,140796,,,,,
2009,Newhalen,28-Jul,21,0,0,0,0,140796,,,,,
2009,Newhalen,28-Jul,22,0,0,0,0,140796,,,,,
2009,Newhalen,28-Jul,23,0,0,0,0,140796,,,,,
2009,Newhalen,29-Jul,0,2,4,6,36,140832,,,,,
2009,Newhalen,29-Jul,1,18,0,18,108,140940,,,,,
2009,Newhalen,29-Jul,2,0,1,1,6,140946,,,,,
2009,Newhalen,29-Jul,3,3,0,3,18,140964,,,,,
2009,Newhalen,29-Jul,4,19,0,19,114,141078,,,,,
2009,Newhalen,29-Jul,5,46,0,46,276,141354,,,,,
2009,Newhalen,29-Jul,6,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,7,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,8,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,9,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,10,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,11,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,12,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,13,0,0,0,0,141354,,,,,
2009,Newhalen,29-Jul,14,39,0,39,234,141588,,,,,
2009,Newhalen,29-Jul,15,37,0,37,222,141810,,,,,
2009,Newhalen,29-Jul,16,0,0,0,0,141810,,,,,
2009,Newhalen,29-Jul,17,0,0,0,0,141810,,,,,
2009,Newhalen,29-Jul,18,0,0,0,0,141810,,,,,
2009,Newhalen,29-Jul,19,3,0,3,18,141828,,,,,
2009,Newhalen,29-Jul,20,0,0,0,0,141828,,,,,
2009,Newhalen,29-Jul,21,2,0,2,12,141840,,,,,
2009,Newhalen,29-Jul,22,0,0,0,0,141840,,,,,
2009,Newhalen,29-Jul,23,0,0,0,0,141840,,,,,
2009,Newhalen,30-Jul,0,0,1,1,6,141846,,,,,
2009,Newhalen,30-Jul,1,0,0,0,0,141846,,,,,
2009,Newhalen,30-Jul,2,0,1,1,6,141852,,,,,
2009,Newhalen,30-Jul,3,1,0,1,6,141858,,,,,
2009,Newhalen,30-Jul,4,0,0,0,0,141858,,,,,
2009,Newhalen,30-Jul,5,2,0,2,12,141870,,,,,
2009,Newhalen,30-Jul,6,0,0,0,0,141870,,,,,
2009,Newhalen,30-Jul,7,0,0,0,0,141870,,,,,
2009,Newhalen,30-Jul,8,0,0,0,0,141870,,,,,
2009,Newhalen,30-Jul,9,2,0,2,12,141882,,,,,
2009,Newhalen,30-Jul,10,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,11,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,12,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,13,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,14,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,15,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,16,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,17,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,18,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,19,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,20,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,21,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,22,0,0,0,0,141882,,,,,
2009,Newhalen,30-Jul,23,0,1,1,6,141888,,,,,
2009,Newhalen,31-Jul,0,0,3,3,18,141906,,,,,
2009,Newhalen,31-Jul,1,0,0,0,0,141906,,,,,
2009,Newhalen,31-Jul,2,0,0,0,0,141906,,,,,
2009,Newhalen,31-Jul,3,0,0,0,0,141906,,,,,
2009,Newhalen,31-Jul,4,0,0,0,0,141906,,,,,
2009,Newhalen,31-Jul,5,0,0,0,0,141906,,,,,
2009,Newhalen,31-Jul,6,-1,0,-1,-6,141900,,,,,
2009,Newhalen,31-Jul,7,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,8,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,9,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,10,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,11,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,12,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,13,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,14,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,15,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,16,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,17,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,18,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,19,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,20,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,21,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,22,0,0,0,0,141900,,,,,
2009,Newhalen,31-Jul,23,,0,0,0,141900,,,,,
2009,Newhalen,1-Aug,0,0,0,0,0,141900,,,,,
2009,Newhalen,1-Aug,1,0,0,0,0,141900,,,,,
2009,Newhalen,1-Aug,2,0,0,0,0,141900,,,,,
2009,Newhalen,1-Aug,3,0,0,0,0,141900,,,,,
2009,Newhalen,1-Aug,4,0,3,3,18,141918,,,,,
2009,Newhalen,1-Aug,5,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,6,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,7,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,8,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,9,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,10,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,11,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,12,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,13,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,14,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,15,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,16,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,17,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,18,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,19,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,20,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,21,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,22,0,0,0,0,141918,,,,,
2009,Newhalen,1-Aug,23,0,0,0,0,141918,Stopped counting because of reduced visibility,,,,
2010,Newhalen,30-Jun,0,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,30-Jun,1,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,30-Jun,2,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,30-Jun,3,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,30-Jun,4,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,5,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,6,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,7,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,8,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,9,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,10,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,11,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,12,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,13,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,14,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,15,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,16,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,17,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,18,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,19,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,20,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,21,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,22,0,0,0,0,0,,,,,
2010,Newhalen,30-Jun,23,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,0,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,1-Jul,1,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,1-Jul,2,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,1-Jul,3,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,1-Jul,4,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,5,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,6,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,7,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,8,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,9,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,10,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,11,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,12,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,13,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,14,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,15,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,16,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,17,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,18,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,19,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,20,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,21,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,22,0,0,0,0,0,,,,,
2010,Newhalen,1-Jul,23,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,0,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,2-Jul,1,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,2-Jul,2,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,2-Jul,3,0,0,0,0,0,Data Interpolated,,,,
2010,Newhalen,2-Jul,4,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,5,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,6,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,7,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,8,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,9,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,10,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,11,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,12,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,13,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,14,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,15,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,16,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,17,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,18,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,19,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,20,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,21,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,22,0,0,0,0,0,,,,,
2010,Newhalen,2-Jul,23,0,0,0,0,0,,,,,
2010,Newhalen,3-Jul,0,1,0,1,6,6,Data Interpolated,,,,
2010,Newhalen,3-Jul,1,1,0,1,6,12,Data Interpolated,,,,
2010,Newhalen,3-Jul,2,1,0,1,6,18,Data Interpolated,,,,
2010,Newhalen,3-Jul,3,1,0,1,6,24,Data Interpolated,,,,
2010,Newhalen,3-Jul,4,0,0,0,0,24,,,,,
2010,Newhalen,3-Jul,5,5,0,5,30,54,,,,,
2010,Newhalen,3-Jul,6,0,0,0,0,54,,,,,
2010,Newhalen,3-Jul,7,7,0,7,42,96,,,,,
2010,Newhalen,3-Jul,8,1,0,1,6,102,,,,,
2010,Newhalen,3-Jul,9,0,0,0,0,102,,,,,
2010,Newhalen,3-Jul,10,0,2,2,12,114,,,,,
2010,Newhalen,3-Jul,11,0,0,0,0,114,,,,,
2010,Newhalen,3-Jul,12,5,0,5,30,144,,,,,
2010,Newhalen,3-Jul,13,0,0,0,0,144,,,,,
2010,Newhalen,3-Jul,14,4,0,4,24,168,,,,,
2010,Newhalen,3-Jul,15,0,0,0,0,168,,,,,
2010,Newhalen,3-Jul,16,8,0,8,48,216,,,,,
2010,Newhalen,3-Jul,17,23,0,23,138,354,,,,,
2010,Newhalen,3-Jul,18,16,0,16,96,450,,,,,
2010,Newhalen,3-Jul,19,2,0,2,12,462,,,,,
2010,Newhalen,3-Jul,20,0,0,0,0,462,,,,,
2010,Newhalen,3-Jul,21,0,0,0,0,462,,,,,
2010,Newhalen,3-Jul,22,0,0,0,0,462,,,,,
2010,Newhalen,3-Jul,23,10,0,10,60,522,,,,,
2010,Newhalen,4-Jul,0,0,0,0,0,522,,,,,
2010,Newhalen,4-Jul,1,0,0,0,0,522,,,,,
2010,Newhalen,4-Jul,2,0,0,0,0,522,,,,,
2010,Newhalen,4-Jul,3,0,0,0,0,522,,,,,
2010,Newhalen,4-Jul,4,1,0,1,6,528,,,,,
2010,Newhalen,4-Jul,5,0,0,0,0,528,,,,,
2010,Newhalen,4-Jul,6,0,0,0,0,528,,,,,
2010,Newhalen,4-Jul,7,0,0,0,0,528,,,,,
2010,Newhalen,4-Jul,8,0,0,0,0,528,,,,,
2010,Newhalen,4-Jul,9,0,0,0,0,528,,,,,
2010,Newhalen,4-Jul,10,19,0,19,114,642,,,,,
2010,Newhalen,4-Jul,11,0,6,6,36,678,,,,,
2010,Newhalen,4-Jul,12,3,0,3,18,696,,,,,
2010,Newhalen,4-Jul,13,0,0,0,0,696,,,,,
2010,Newhalen,4-Jul,14,0,0,0,0,696,,,,,
2010,Newhalen,4-Jul,15,4,0,4,24,720,,,,,
2010,Newhalen,4-Jul,16,0,0,0,0,720,,,,,
2010,Newhalen,4-Jul,17,38,0,38,228,948,,,,,
2010,Newhalen,4-Jul,18,0,0,0,0,948,,,,,
2010,Newhalen,4-Jul,19,23,0,23,138,1086,,,,,
2010,Newhalen,4-Jul,20,0,0,0,0,1086,,,,,
2010,Newhalen,4-Jul,21,0,0,0,0,1086,,,,,
2010,Newhalen,4-Jul,22,0,0,0,0,1086,,,,,
2010,Newhalen,4-Jul,23,0,0,0,0,1086,,,,,
2010,Newhalen,5-Jul,0,0,0,0,0,1086,,,,,
2010,Newhalen,5-Jul,1,0,0,0,0,1086,,,,,
2010,Newhalen,5-Jul,2,16,0,16,96,1182,,,,,
2010,Newhalen,5-Jul,3,4,3,7,42,1224,,,,,
2010,Newhalen,5-Jul,4,0,0,0,0,1224,,,,,
2010,Newhalen,5-Jul,5,3,0,3,18,1242,,,,,
2010,Newhalen,5-Jul,6,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,7,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,8,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,9,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,10,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,11,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,12,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,13,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,14,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,15,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,16,0,0,0,0,1242,,,,,
2010,Newhalen,5-Jul,17,1,0,1,6,1248,,,,,
2010,Newhalen,5-Jul,18,0,0,0,0,1248,,,,,
2010,Newhalen,5-Jul,19,-2,0,-2,-12,1236,,,,,
2010,Newhalen,5-Jul,20,0,4,4,24,1260,,,,,
2010,Newhalen,5-Jul,21,0,0,0,0,1260,,,,,
2010,Newhalen,5-Jul,22,0,0,0,0,1260,,,,,
2010,Newhalen,5-Jul,23,0,0,0,0,1260,,,,,
2010,Newhalen,6-Jul,0,0,0,0,0,1260,,,,,
2010,Newhalen,6-Jul,1,0,0,0,0,1260,,,,,
2010,Newhalen,6-Jul,2,0,0,0,0,1260,,,,,
2010,Newhalen,6-Jul,3,6,0,6,36,1296,,,,,
2010,Newhalen,6-Jul,4,0,0,0,0,1296,,,,,
2010,Newhalen,6-Jul,5,0,0,0,0,1296,,,,,
2010,Newhalen,6-Jul,6,0,0,0,0,1296,,,,,
2010,Newhalen,6-Jul,7,0,0,0,0,1296,,,,,
2010,Newhalen,6-Jul,8,0,0,0,0,1296,,,,,
2010,Newhalen,6-Jul,9,5,0,5,30,1326,,,,,
2010,Newhalen,6-Jul,10,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,11,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,12,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,13,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,14,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,15,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,16,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,17,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,18,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,19,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,20,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,21,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,22,0,0,0,0,1326,,,,,
2010,Newhalen,6-Jul,23,9,0,9,54,1380,,,,,
2010,Newhalen,7-Jul,0,1,0,1,6,1386,,,,,
2010,Newhalen,7-Jul,1,1,0,1,6,1392,,,,,
2010,Newhalen,7-Jul,2,0,0,0,0,1392,,,,,
2010,Newhalen,7-Jul,3,0,0,0,0,1392,,,,,
